code_insee;latitude;longitude
62705;50.793;1.785
62706;50.579;2.747
62708;50.088;2.88
62709;50.194;2.961
62710;50.515;1.989
62711;50.807;1.741
62712;50.232;2.686
62713;50.594;2.551
62714;50.33;2.79
62715;50.056;2.924
62716;50.834;1.93
62717;50.368;2.388
62718;50.302;2.899
62719;50.412;2.126
62720;50.595;2.39
62721;50.666;2.338
62722;50.276;2.17
62723;50.371;1.775
62724;50.399;2.905
62725;50.473;2.0
62726;50.484;2.116
62727;50.466;2.591
62728;50.238;3.065
62729;50.579;2.018
62730;50.856;2.168
62731;50.083;3.016
62732;50.493;2.367
62733;50.121;2.599
62734;50.288;2.99
62735;50.502;2.703
62736;50.653;2.792
62737;50.451;2.684
62738;50.472;2.049
62739;50.186;3.078
62740;50.479;2.349
62741;50.17;2.561
62742;50.454;1.669
62743;50.358;2.044
62744;50.315;2.762
62745;50.477;1.91
62746;50.666;1.602
62747;50.624;2.579
62748;50.938;2.125
62749;50.352;2.073
62750;50.567;2.397
62751;50.872;1.744
62752;50.482;1.664
62753;50.308;2.811
62754;50.184;2.852
62755;50.696;1.623
62756;50.892;2.151
62757;50.757;2.23
62758;50.724;1.648
62759;50.668;1.888
62760;50.611;2.105
62761;50.229;2.852
62762;50.518;1.936
62763;50.375;2.36
62764;50.309;2.785
62765;50.768;2.263
62766;50.945;2.101
62767;50.388;2.35
62768;50.368;1.869
62769;50.893;1.827
62770;50.623;2.525
62771;50.42;2.86
62772;50.768;2.22
62773;50.634;1.755
62774;50.941;1.77
62775;50.773;1.893
62776;50.132;2.837
62777;50.067;2.783
62778;50.298;2.432
62779;50.109;2.431
62780;50.236;3.09
62781;50.22;3.116
62782;50.239;3.031
62783;50.354;1.851
62784;50.212;2.525
62785;50.354;2.558
62786;50.696;1.89
62787;50.496;1.878
62788;50.698;2.027
62789;50.65;1.936
62790;50.534;2.147
62791;50.296;2.313
62792;50.791;2.202
62793;50.407;2.636
62794;50.714;2.156
62795;50.305;2.331
62796;50.254;2.634
62797;50.371;2.268
62798;50.238;2.505
62799;50.456;1.714
62800;50.149;2.57
62801;50.389;2.744
62802;50.223;2.362
62803;50.743;1.923
62804;50.239;2.435
62805;50.462;2.36
62806;50.866;1.643
62808;50.452;2.22
62809;50.339;2.398
62810;50.351;2.8
62811;50.629;2.251
62812;50.624;2.047
62813;50.414;2.433
62814;50.132;2.448
62815;50.355;1.708
62816;50.329;2.554
62817;50.277;2.822
62818;50.444;2.187
62819;50.773;2.202
62820;50.36;2.494
62821;50.611;1.722
62822;50.278;2.014
62823;50.484;2.021
62824;50.336;1.915
62825;50.291;3.033
62826;50.508;1.599
62827;50.792;2.048
62828;50.47;2.152
62829;50.05;2.892
62830;50.09;3.097
62831;50.412;2.344
62832;50.522;1.699
62833;50.27;2.208
62834;50.323;2.074
62835;50.434;2.383
62836;50.5;2.619
62837;50.654;2.024
62838;50.271;2.105
62839;50.144;2.905
62840;50.101;2.974
62841;50.546;2.607
62842;50.47;2.854
62843;50.493;2.179
62844;50.555;2.04
62845;50.629;1.692
62846;50.487;2.757
62847;50.503;2.662
62848;50.501;2.642
62849;50.402;1.651
62850;50.363;2.113
62851;50.593;2.717
62852;50.933;2.076
62853;50.662;1.911
62854;50.378;2.664
62855;50.079;2.905
62856;50.373;2.529
62857;50.375;2.59
62858;50.225;3.01
62859;50.229;2.21
62860;50.315;2.492
62861;50.378;2.811
62862;50.556;2.179
62863;50.538;2.78
62864;50.246;2.936
62865;50.326;2.981
62866;50.382;1.65
62867;50.781;1.669
62868;50.338;2.119
62869;50.249;2.724
62870;50.408;1.73
62871;50.434;2.024
62872;50.415;2.062
62873;50.256;2.855
62874;50.272;2.614
62875;50.705;2.346
62876;50.081;2.791
62877;50.184;2.506
62878;50.279;2.665
62879;50.231;2.469
62880;50.75;1.798
62881;50.217;2.165
62882;50.675;2.138
62883;50.409;2.284
62885;50.545;2.344
62886;50.573;1.95
62887;50.584;1.659
62888;50.651;1.768
62889;50.772;1.737
62890;50.359;2.163
62891;50.239;2.078
62892;50.363;2.849
62893;50.779;1.613
62894;50.765;1.642
62895;50.495;2.858
62896;50.685;1.767
62897;50.661;2.08
62898;50.727;2.191
62899;50.888;1.682
62900;50.614;2.363
62901;50.672;2.388
62902;50.715;2.229
62903;50.615;1.888
62904;50.823;2.053
62905;50.753;2.16
62906;50.853;2.06
62907;50.482;3.0
62908;50.731;1.716
62909;50.065;2.996
63001;46.015;3.201
63002;45.507;3.529
63003;45.556;3.756
63004;45.933;2.805
63005;45.5;3.184
63006;45.331;3.012
63007;45.374;3.148
63008;45.898;3.716
63009;45.398;3.118
63010;45.421;3.723
63011;46.2;2.748
63012;46.006;3.15
63013;45.981;3.193
63014;45.751;3.126
63015;45.753;3.599
63016;45.737;3.631
63017;45.414;3.179
63019;45.793;3.171
63020;45.682;2.916
63021;45.639;3.193
63022;45.451;3.326
63023;45.607;3.519
63024;45.597;2.606
63025;46.062;2.887
63026;45.667;2.984
63027;45.477;3.828
63028;45.498;2.639
63029;45.484;3.36
63030;46.037;3.308
63031;45.443;3.286
63032;45.75;3.087
63033;45.996;3.383
63034;45.814;3.299
63035;45.966;3.113
63036;45.51;3.217
63037;45.618;3.691
63038;45.497;2.907
63039;45.432;3.779
63040;45.725;3.323
63041;45.993;2.693
63042;45.828;3.073
63043;46.034;2.958
63044;45.724;3.427
63045;45.781;3.435
63046;45.452;3.182
63047;45.58;2.75
63048;45.657;2.563
63049;45.78;3.319
63050;45.42;3.321
63051;45.55;3.31
63052;45.467;3.267
63053;45.701;2.654
63054;45.504;3.252
63055;45.832;2.81
63056;45.6;3.464
63057;45.712;3.742
63058;45.885;3.391
63059;45.693;3.262
63060;46.064;2.647
63061;46.007;3.238
63062;46.202;2.837
63063;45.832;3.108
63064;45.85;2.474
63065;45.655;3.516
63066;45.872;3.652
63067;46.096;2.726
63069;45.718;3.194
63070;45.739;3.064
63071;45.77;2.924
63072;45.871;3.699
63073;45.581;3.181
63074;45.465;3.208
63075;45.775;3.061
63076;45.497;3.625
63077;45.56;2.869
63079;45.445;3.416
63080;45.584;3.129
63081;45.516;3.679
63082;46.062;3.094
63083;45.825;3.007
63084;45.695;3.083
63085;45.892;2.855
63086;45.63;3.629
63087;45.442;3.081
63088;45.464;3.392
63089;45.865;3.227
63090;46.03;3.17
63091;45.418;3.282
63092;45.898;2.98
63093;45.992;3.008
63094;45.983;2.644
63095;45.945;3.435
63096;45.747;3.307
63097;45.493;3.062
63098;45.512;2.754
63099;45.854;3.093
63100;46.026;2.887
63101;46.117;2.569
63102;45.973;3.553
63103;45.921;3.063
63104;45.472;3.958
63105;45.458;3.766
63106;45.744;3.278
63107;45.856;3.258
63108;45.957;3.182
63109;45.56;3.15
63110;45.808;2.715
63111;45.564;3.105
63112;45.916;3.19
63113;45.786;3.116
63114;45.435;3.215
63115;45.841;2.642
63116;45.986;3.081
63117;45.436;2.925
63118;45.862;2.566
63119;45.558;3.478
63120;45.66;3.193
63121;45.61;3.201
63122;45.512;3.046
63123;45.642;3.037
63124;45.743;3.187
63125;45.758;3.541
63126;45.689;3.133
63128;45.902;3.402
63129;45.467;2.608
63130;46.172;2.752
63131;45.86;3.344
63132;45.63;3.563
63134;45.471;3.082
63135;45.947;3.115
63136;45.686;3.533
63137;45.4;3.606
63138;45.896;3.481
63139;45.378;3.757
63140;46.197;2.893
63141;45.796;3.052
63142;45.547;3.531
63143;46.044;3.269
63144;45.421;2.823
63145;45.566;3.42
63146;45.716;3.39
63147;45.469;3.871
63148;45.896;3.216
63149;45.884;3.264
63150;45.897;3.053
63151;45.816;3.554
63152;46.034;2.711
63153;45.395;2.879
63154;45.753;3.335
63155;45.682;3.444
63156;45.453;3.367
63157;45.679;3.41
63158;45.419;3.536
63159;45.818;2.422
63160;45.572;3.294
63161;45.589;3.754
63162;45.521;3.589
63163;45.762;2.771
63164;45.828;3.155
63165;45.799;2.477
63166;45.486;3.218
63167;45.949;3.098
63168;45.751;3.386
63169;45.39;2.917
63170;45.844;2.747
63171;46.064;2.775
63172;45.583;3.047
63173;45.52;3.835
63174;45.596;3.651
63175;45.763;2.57
63176;45.721;2.721
63177;45.653;3.381
63178;45.546;3.245
63179;45.628;3.763
63180;45.868;3.304
63181;46.025;3.099
63182;45.434;3.348
63183;45.496;2.536
63184;45.992;3.594
63185;45.475;3.329
63186;45.883;2.649
63187;46.232;2.878
63188;45.671;3.268
63189;45.651;2.746
63190;45.524;2.554
63191;45.7;2.571
63192;45.544;2.708
63193;45.772;3.193
63194;45.829;3.33
63195;45.829;3.386
63196;45.976;3.446
63197;46.057;2.934
63198;45.937;3.007
63199;45.616;3.099
63200;45.838;3.226
63201;45.959;3.385
63202;45.435;3.176
63203;45.86;3.061
63204;45.811;3.191
63205;45.612;3.357
63206;45.945;2.94
63207;45.673;3.688
63208;46.078;3.034
63209;45.484;3.162
63210;45.921;3.338
63211;45.48;3.722
63212;45.873;3.083
63213;45.83;3.261
63214;45.686;3.2
63215;45.937;3.219
63216;45.704;3.426
63218;45.387;3.7
63219;45.785;2.874
63220;45.395;3.048
63221;45.408;3.818
63222;45.543;3.166
63223;46.111;2.895
63224;45.861;3.133
63225;45.612;2.534
63226;45.749;3.241
63227;45.691;3.225
63228;45.908;2.718
63229;45.778;3.353
63230;45.558;3.652
63231;45.873;3.612
63232;46.0;3.422
63233;46.18;2.802
63234;45.586;3.079
63235;46.015;3.064
63236;45.576;2.81
63237;45.939;2.586
63238;45.871;2.798
63239;45.692;3.358
63240;46.038;3.226
63241;45.625;3.204
63242;45.405;3.259
63243;46.163;2.89
63244;45.968;3.151
63245;45.892;3.085
63246;45.604;2.759
63247;45.586;2.923
63248;45.718;2.919
63249;45.799;3.507
63250;45.592;3.165
63251;46.098;2.868
63252;45.751;3.443
63253;45.918;3.463
63254;45.811;3.058
63255;45.485;3.284
63256;45.429;3.657
63257;45.746;2.87
63258;45.69;3.635
63259;45.623;3.051
63260;45.716;3.664
63261;45.571;3.269
63262;45.705;3.174
63263;45.787;2.997
63264;45.656;2.839
63265;45.86;3.439
63267;45.908;3.642
63268;45.562;3.182
63269;45.623;3.226
63270;45.531;3.287
63271;45.923;3.508
63272;45.733;3.143
63273;45.727;3.234
63274;45.672;2.776
63275;45.545;3.199
63276;45.827;3.481
63277;45.438;3.474
63278;45.923;3.158
63279;45.47;2.792
63280;45.65;3.286
63281;46.12;2.685
63282;45.62;3.148
63283;45.86;2.682
63284;45.798;3.24
63285;45.827;2.854
63286;46.094;2.974
63287;45.513;3.292
63288;45.945;3.072
63289;45.759;2.684
63290;45.882;2.922
63291;45.961;3.497
63292;45.795;2.627
63293;46.122;2.761
63294;45.973;2.837
63295;46.012;3.364
63296;45.787;3.395
63297;45.749;3.356
63298;45.742;3.71
63299;45.425;3.12
63300;45.894;3.132
63301;46.004;3.513
63302;45.714;3.138
63303;45.448;3.02
63304;46.041;2.642
63305;45.682;2.809
63306;45.714;3.223
63307;45.721;3.088
63308;45.758;3.041
63309;45.449;3.926
63310;45.821;3.623
63311;46.04;3.129
63312;45.368;3.627
63313;45.38;2.972
63314;45.578;3.607
63315;45.667;3.11
63317;45.958;3.308
63318;46.002;2.94
63319;45.556;3.896
63320;45.876;2.526
63321;45.603;3.3
63322;45.854;3.184
63323;45.437;3.596
63324;45.461;3.638
63325;45.739;3.255
63326;45.708;2.864
63327;45.928;3.116
63328;45.451;3.478
63329;46.072;2.831
63330;45.546;3.144
63331;45.501;3.936
63332;45.998;3.295
63333;45.976;3.348
63334;45.67;3.482
63335;45.54;3.009
63336;45.463;2.704
63337;45.564;3.567
63338;46.164;2.843
63339;45.817;2.58
63340;45.508;3.401
63341;45.536;3.698
63342;45.539;3.094
63343;45.711;3.51
63344;46.108;2.994
63345;45.723;2.999
63346;45.416;2.725
63347;46.063;3.212
63348;45.518;3.481
63349;45.943;2.865
63350;45.715;3.261
63351;45.724;2.553
63352;45.453;3.243
63353;45.463;3.545
63354;46.019;2.831
63355;45.67;3.613
63356;45.401;3.213
63357;45.46;3.14
63358;46.04;3.045
63359;45.808;2.665
63360;46.106;2.62
63362;45.92;3.273
63363;45.897;2.766
63364;45.815;3.446
63365;45.642;3.437
63366;45.513;3.365
63367;45.422;3.388
63368;45.69;3.311
63369;46.049;2.741
63370;45.662;2.68
63371;45.458;3.81
63372;45.898;3.293
63373;46.078;2.686
63374;45.527;3.804
63375;45.495;3.311
63376;45.417;3.449
63377;46.069;2.593
63378;45.671;3.238
63379;45.987;3.13
63380;45.592;2.998
63381;45.839;2.916
63382;46.054;3.005
63383;45.514;2.975
63384;45.677;3.755
63385;45.794;2.836
63386;45.729;2.815
63387;46.029;3.44
63388;45.972;2.749
63389;45.545;3.416
63390;46.092;3.07
63391;46.077;2.948
63392;45.51;3.325
63393;45.896;3.585
63394;45.492;3.896
63395;45.638;3.108
63396;45.664;3.074
63397;45.612;2.693
63398;45.395;3.664
63399;45.647;2.62
63400;46.049;3.396
63401;45.549;2.935
63402;45.938;3.611
63403;45.547;3.126
63404;45.575;3.226
63405;45.646;3.326
63406;45.963;3.223
63407;45.631;2.892
63408;45.99;2.803
63409;45.536;3.055
63410;45.756;2.609
63411;45.59;3.208
63412;45.393;3.865
63413;45.642;3.165
63414;45.719;3.557
63415;45.563;3.372
63416;45.58;2.497
63417;45.839;3.034
63418;45.764;3.486
63419;46.138;2.932
63420;45.806;3.336
63421;45.56;2.552
63422;45.523;3.185
63423;45.6;3.412
63424;45.94;3.259
63425;45.662;3.134
63426;45.564;2.627
63427;45.962;3.052
63428;46.102;2.816
63429;45.481;3.128
63430;45.862;3.54
63431;45.582;3.694
63432;45.974;3.262
63433;45.727;2.66
63434;45.674;3.576
63435;45.521;3.118
63436;45.901;2.594
63437;45.486;2.564
63438;45.719;3.473
63439;45.527;3.343
63440;45.474;2.998
63441;45.602;3.821
63442;45.431;3.422
63443;45.94;3.186
63444;45.535;3.324
63445;45.76;3.312
63446;46.054;3.166
63447;46.024;2.622
63448;45.478;3.454
63449;45.616;2.94
63450;45.755;2.52
63451;45.667;2.878
63452;45.568;3.036
63453;45.775;3.284
63454;45.654;3.738
63455;45.673;3.164
63456;45.424;3.241
63457;45.644;3.24
63458;45.478;3.188
63459;46.019;3.329
63460;45.919;2.645
63461;45.928;3.416
63462;46.155;2.702
63463;45.829;3.69
63464;45.979;2.895
63465;45.432;3.882
63466;45.504;3.135
63467;45.806;2.54
63468;45.783;3.688
63469;45.784;3.611
63470;45.868;3.019
63471;46.141;2.804
63472;45.61;3.253
63473;45.934;3.092
64001;43.291;-0.082
64002;43.387;-0.175
64003;43.395;-0.628
64004;43.417;-0.998
64005;43.354;-0.551
64006;42.94;-0.579
64007;43.154;-0.629
64008;43.144;-1.164
64009;43.404;-1.571
64010;43.354;-1.016
64011;43.134;-1.198
64012;43.255;-0.936
64013;43.214;-1.16
64014;43.297;-1.485
64015;43.087;-0.976
64016;43.092;-1.435
64017;43.113;-0.878
64018;43.344;-1.044
64019;43.363;-1.124
64021;43.3;-0.223
64022;43.4;-0.889
64023;43.239;-0.247
64024;43.492;-1.516
64025;43.293;-0.812
64026;43.146;-1.301
64027;43.398;-0.289
64028;43.396;-0.136
64029;43.132;-0.724
64031;43.444;-1.053
64032;43.351;-0.83
64033;43.341;-0.819
64034;43.341;-0.992
64035;43.422;-1.549
64036;43.372;-0.99
64037;43.324;-0.506
64038;43.426;-1.517
64039;43.248;-0.726
64040;43.04;-0.736
64041;43.278;-0.328
64042;43.462;-0.676
64043;43.449;-0.346
64044;43.545;-0.532
64045;43.255;-1.024
64046;43.3;-1.162
64047;43.086;-1.276
64048;43.459;-0.533
64049;43.308;-0.928
64050;43.286;-0.85
64051;43.42;-1.113
64052;43.502;-0.142
64053;43.313;-0.162
64054;43.182;-0.295
64056;43.547;-0.111
64057;43.466;-0.62
64058;43.089;-0.253
64059;43.272;-0.244
64060;43.314;-0.473
64061;43.398;-0.574
64062;43.1;-0.474
64063;43.541;-0.425
64064;43.118;-0.63
64065;43.34;-1.631
64066;43.183;-1.263
64067;43.258;-0.288
64068;43.093;-0.249
64069;43.03;-0.398
64070;43.437;-0.322
64071;43.413;-0.965
64072;43.272;-0.481
64073;43.436;-0.422
64074;43.576;-0.141
64075;43.373;-0.78
64077;43.477;-0.379
64078;43.454;-0.32
64079;43.531;-0.131
64080;43.358;-0.479
64081;43.129;-0.979
64082;43.466;-1.009
64083;43.396;-0.978
64084;43.571;-0.113
64085;42.999;-0.519
64086;43.379;-1.245
64087;43.525;-0.846
64088;43.491;-0.693
64089;43.376;-0.136
64090;43.541;-0.25
64091;43.228;-0.308
64092;43.1;-1.372
64093;43.177;-0.795
64094;43.468;-1.223
64095;43.404;-0.27
64096;43.383;-0.901
64097;43.215;-0.134
64098;43.453;-0.076
64099;43.353;-0.752
64100;43.444;-1.496
64101;43.206;-0.259
64102;43.492;-1.466
64103;43.346;-0.098
64104;43.006;-0.588
64105;43.351;-1.098
64106;43.319;-1.008
64107;43.12;-1.085
64108;43.509;-0.921
64109;43.195;-0.19
64110;42.98;-0.33
64111;43.396;-0.062
64112;43.493;-0.868
64113;43.425;-1.062
64114;43.377;-0.282
64115;43.25;-0.863
64116;43.13;-0.424
64117;43.374;-0.569
64118;43.518;-0.054
64119;43.222;-0.229
64120;43.311;-1.097
64121;43.372;-0.465
64122;43.47;-1.553
64123;43.464;-1.145
64124;43.272;-1.354
64125;43.438;-1.58
64126;43.175;-0.605
64127;43.044;-0.467
64128;43.066;-0.483
64129;43.304;-0.394
64130;43.324;-1.73
64131;43.463;-0.741
64132;43.292;-0.337
64133;43.228;-0.251
64134;43.367;-1.268
64135;43.55;-0.766
64136;42.858;-0.588
64137;43.205;-0.213
64138;43.244;-0.273
64139;43.201;-0.358
64140;43.525;-1.48
64141;43.539;-0.315
64142;43.392;-0.469
64143;43.495;-0.508
64144;43.442;-0.514
64145;43.194;-0.27
64146;43.439;-0.395
64147;43.456;-1.325
64148;43.125;-0.304
64149;43.369;-0.754
64150;43.207;-1.064
64151;43.418;-0.907
64152;43.346;-0.316
64153;43.513;-0.209
64154;43.169;-1.147
64155;43.187;-1.185
64156;43.144;-0.476
64157;43.141;-0.446
64158;43.54;-0.464
64159;43.524;-0.155
64160;43.362;-1.385
64161;43.481;-1.092
64162;43.119;-0.922
64165;43.263;-0.593
64166;43.149;-1.221
64167;43.479;-0.278
64168;43.487;-0.999
64170;43.456;-0.974
64171;43.424;-0.528
64172;43.525;-0.558
64173;43.374;-0.011
64174;43.406;-0.035
64175;43.055;-0.373
64176;43.397;-0.792
64177;43.476;-0.719
64178;43.323;-0.797
64179;43.44;-0.73
64180;43.563;-0.228
64181;43.465;-0.575
64182;43.483;-0.13
64183;43.418;-0.403
64184;43.412;-0.504
64185;42.936;-0.569
64186;43.311;-0.855
64187;43.295;-0.897
64188;43.23;-0.822
64189;43.375;-1.661
64190;43.506;-0.293
64191;43.168;-0.21
64192;43.546;-0.169
64193;43.476;-0.09
64194;43.452;-0.229
64195;43.538;-0.364
64196;43.531;-0.082
64197;43.31;-0.553
64198;43.371;-0.5
64199;43.567;-0.171
64200;43.455;-0.553
64201;43.289;-0.733
64202;43.327;-0.966
64203;43.445;-0.377
64204;42.952;-0.358
64205;43.443;-1.006
64206;43.078;-0.565
64207;43.184;-0.529
64208;43.418;-0.243
64209;43.188;-0.554
64210;43.466;-0.123
64211;43.3;-0.141
64212;43.316;-0.195
64213;43.324;-1.452
64214;43.275;-0.89
64215;43.354;-0.915
64216;43.252;-0.155
64217;43.186;-0.724
64218;43.082;-1.182
64219;43.221;-0.552
64220;43.213;-0.606
64221;43.332;-0.928
64222;43.067;-0.904
64223;42.897;-0.528
64224;43.137;-0.584
64225;43.168;-0.697
64226;43.486;-0.439
64227;43.357;-0.216
64228;43.376;-1.031
64229;43.195;-1.13
64230;43.209;-0.41
64231;43.219;-0.924
64232;43.51;-0.335
64233;43.56;-0.272
64234;43.507;-0.482
64235;43.339;-1.059
64236;43.485;-0.166
64237;43.256;-0.37
64238;43.254;-0.059
64239;43.409;-0.171
64240;43.022;-0.447
64241;43.222;-0.71
64242;43.353;-0.882
64243;43.481;-0.523
64244;43.238;-0.731
64245;43.218;-0.576
64246;43.248;-0.197
64247;43.192;-0.889
64249;43.422;-1.61
64250;43.51;-1.208
64251;43.384;-0.947
64252;43.158;-0.599
64253;43.277;-0.759
64254;43.511;-0.613
64255;43.385;-1.411
64256;43.398;-1.326
64257;43.169;-0.328
64258;43.061;-0.838
64259;43.306;-1.246
64260;43.366;-1.764
64261;43.16;-0.546
64262;43.379;-0.251
64263;43.441;-0.853
64264;43.256;-0.77
64265;43.148;-1.075
64266;43.223;-0.173
64267;43.193;-1.098
64268;43.174;-0.923
64269;43.298;-0.306
64270;43.153;-0.232
64271;43.274;-1.177
64272;43.402;-1.032
64273;43.262;-1.236
64274;43.185;-1.289
64275;43.183;-1.24
64276;43.09;-0.658
64277;43.37;-1.204
64279;43.31;-1.405
64280;43.084;-0.444
64281;43.314;-0.734
64282;43.407;-1.412
64283;43.204;-1.208
64284;43.27;-0.407
64285;43.231;-1.041
64286;43.456;-0.771
64287;43.386;-0.854
64288;43.376;-0.54
64289;43.418;-1.232
64290;43.391;-0.527
64291;43.454;-1.036
64292;43.183;-0.15
64293;43.417;-0.014
64294;43.39;-1.064
64295;43.542;-0.632
64296;43.526;-0.655
64297;43.188;-1.162
64298;43.071;-0.95
64299;43.276;-0.509
64300;43.422;-0.612
64301;43.383;-0.667
64302;43.212;-0.221
64303;43.096;-0.849
64304;43.484;-1.396
64305;43.521;-0.968
64306;43.352;-0.63
64307;43.481;-0.189
64308;43.489;-0.317
64309;43.385;-0.03
64310;43.073;-0.784
64311;43.482;-0.217
64312;43.46;-0.828
64313;43.258;-1.128
64314;43.225;-1.099
64315;43.297;-0.437
64316;43.01;-0.972
64317;43.37;-1.443
64318;43.473;-0.471
64319;43.29;-1.003
64320;42.892;-0.42
64321;43.434;-0.292
64322;43.136;-1.283
64323;43.512;-0.08
64324;43.214;-0.483
64325;43.183;-0.448
64326;43.294;-0.709
64327;43.068;-1.125
64328;43.232;-0.611
64329;43.291;-0.287
64330;42.971;-0.668
64331;43.452;-0.105
64332;43.496;-0.36
64334;43.504;-1.05
64335;43.34;-0.428
64336;42.918;-0.677
64337;43.469;-0.155
64338;43.36;-0.155
64339;43.122;-0.214
64340;43.093;-0.881
64341;43.309;-0.881
64342;43.055;-0.879
64343;43.278;-0.183
64344;43.233;-0.128
64345;43.271;-0.966
64346;43.329;-0.133
64347;43.471;-0.42
64348;43.321;-0.402
64349;43.421;-0.757
64350;43.312;-1.348
64351;43.042;-0.656
64352;43.286;-0.16
64353;43.073;-0.337
64354;43.014;-0.333
64355;43.505;-0.445
64356;43.427;-0.073
64357;43.404;-0.085
64358;43.232;-0.194
64359;43.298;-0.648
64360;43.108;-0.603
64361;43.442;-0.199
64362;43.349;-1.073
64363;43.134;-0.347
64364;43.322;-1.324
64365;43.57;-0.47
64366;43.54;-0.218
64367;43.427;-0.699
64368;43.392;-1.087
64369;43.425;-0.148
64370;43.357;-0.285
64371;43.217;-0.883
64372;43.378;-0.078
64373;43.273;-0.355
64374;43.443;-0.479
64375;43.331;-1.151
64376;43.27;-0.308
64377;43.338;-1.286
64378;43.169;-0.886
64379;43.083;-1.082
64380;43.512;-0.383
64381;43.339;-0.75
64382;43.494;-0.652
64383;43.5;-0.409
64385;43.468;-0.302
64386;43.193;-0.251
64387;43.444;-0.443
64388;43.388;-0.103
64389;43.413;-0.203
64390;43.48;-0.054
64391;43.266;-0.828
64392;43.581;-0.223
64393;43.291;-0.562
64394;43.501;-0.064
64395;43.436;-0.013
64396;43.427;-0.659
64397;43.549;-0.501
64398;43.346;-0.013
64399;43.365;-0.35
64400;43.133;-0.181
64401;43.554;-0.149
64403;43.369;-0.864
64404;43.1;-0.81
64405;43.335;-0.268
64406;43.509;-0.542
64407;43.458;-1.405
64408;43.492;-0.254
64409;43.211;-0.662
64410;43.374;-0.618
64411;43.187;-0.995
64412;43.332;-0.889
64413;43.242;-0.321
64414;43.384;-0.825
64415;43.415;-0.342
64416;43.329;-0.736
64417;43.176;-0.263
64418;43.371;-0.6
64419;43.265;-0.219
64420;43.318;-0.698
64421;43.156;-0.504
64422;43.156;-0.588
64423;43.435;-0.966
64424;43.19;-0.964
64425;43.405;-1.165
64426;43.226;-0.676
64427;43.421;-0.863
64428;43.405;-0.85
64429;43.29;-1.064
64430;43.494;-0.78
64431;43.389;-0.614
64432;43.138;-0.907
64433;43.01;-0.67
64434;43.376;-0.808
64435;43.372;-0.953
64436;43.242;-1.275
64437;43.26;-1.068
64438;43.327;-0.228
64439;43.279;-0.267
64440;43.434;-0.808
64441;43.225;-1.0
64442;43.333;-0.55
64443;43.367;-0.586
64444;43.214;-0.311
64445;43.32;-0.35
64446;43.419;-0.102
64447;43.528;-0.505
64448;43.356;-0.457
64449;43.247;-0.663
64450;43.486;-0.553
64451;43.33;-0.05
64452;43.306;-0.055
64453;43.198;-0.104
64454;43.363;-0.057
64455;43.578;-0.187
64456;43.524;-0.356
64457;43.554;-0.378
64458;43.258;-0.732
64459;43.28;-0.706
64460;43.196;-0.573
64461;43.536;-0.904
64462;43.525;-0.88
64463;43.156;-0.395
64464;43.522;-0.276
64465;43.401;-0.232
64466;43.343;-0.86
64467;43.248;-0.339
64468;43.186;-0.841
64469;43.204;-0.3
64470;43.408;-0.307
64471;43.529;-0.806
64472;43.374;-0.31
64473;43.11;-0.382
64474;43.473;-1.023
64475;42.994;-0.84
64476;43.329;-1.216
64477;43.179;-1.351
64478;43.27;-0.448
64479;43.551;-0.824
64480;43.371;-0.923
64481;43.231;-0.725
64482;43.362;-0.253
64483;43.395;-1.631
64484;43.171;-1.207
64485;43.159;-1.235
64486;43.528;-0.185
64487;43.168;-1.048
64488;43.383;-0.205
64489;43.343;-1.184
64490;43.228;-1.316
64491;43.535;-0.587
64492;43.089;-1.234
64493;43.315;-1.038
64494;43.491;-1.039
64495;43.356;-1.555
64496;43.463;-1.442
64498;43.161;-0.16
64499;43.468;-0.918
64500;43.486;-0.839
64501;43.521;-0.719
64502;43.528;-1.168
64503;43.434;-0.12
64504;43.296;-1.586
64505;43.455;-0.716
64506;43.045;-0.576
64507;43.311;-0.112
64508;43.266;-0.669
64509;43.158;-0.873
64510;43.541;-0.676
64511;43.393;-0.389
64512;43.391;-0.716
64513;43.412;-0.932
64514;43.48;-0.398
64515;43.356;-0.12
64516;43.34;-0.18
64517;43.504;-0.107
64518;43.302;-0.266
64519;43.38;-0.367
64520;43.323;-0.262
64521;43.417;-0.558
64522;43.138;-0.386
64523;43.452;-0.26
64524;43.447;-0.167
64525;43.343;-0.49
64526;43.262;-0.193
64527;43.344;-1.488
64528;43.234;-1.194
64529;43.291;-0.782
64530;43.312;-0.781
64531;43.361;-0.89
64532;43.547;-0.193
64533;43.128;-0.84
64534;43.512;-0.245
64535;43.356;-0.532
64536;43.475;-0.345
64537;43.14;-0.866
64538;43.129;-1.251
64539;43.274;-1.018
64540;43.485;-1.35
64542;42.835;-0.535
64543;43.059;-1.405
64544;43.34;-0.151
64545;43.35;-1.697
64546;43.483;-1.283
64547;43.402;-1.475
64548;43.472;-0.502
64549;43.396;-0.433
64550;43.261;-0.349
64551;43.232;-0.642
64552;43.509;-0.179
64554;43.412;-0.477
64555;43.337;-0.807
64556;43.356;-0.702
64557;43.523;-0.41
64558;43.442;-1.448
64559;43.248;-0.897
64560;43.462;-0.375
65001;42.975;-0.076
65002;43.142;-0.026
65003;42.802;0.39
65004;43.04;-0.075
65005;43.18;0.127
65006;42.899;0.284
65007;43.316;0.066
65009;43.076;0.464
65010;43.199;0.162
65011;43.084;0.004
